added_on,bathrooms,bedrooms,completion,furnishing,link,listing_id,listing_type,location,price,property_type,purpose,size_sqm,title
,1,1,,,https://www.dubizzle.com.om/en/ad/1-br-furnished-apartment-with-stunning-views-jebel-sifa-ID130228163.html,ID130228163.html,For Sale,"Al Sifah, Muscat","OMR 60,000",,Sale,63.6 SQM,1 BR Furnished Apartment with Stunning Views – Jebel Sifa
,,,,,https://www.dubizzle.com.om/en/ad/5-br-stunning-seafront-villa-in-sifa-private-pool-ID130228099.html,ID130228099.html,For Sale,"Al Sifah, Muscat","OMR 980,000",,Sale,,5 BR Stunning Seafront Villa in Sifa – Private Pool
,5,5,,,https://www.dubizzle.com.om/en/ad/4-br-spacious-villa-with-pool-al-ghubra-south-ID130212031.html,ID130212031.html,For Sale,"Al Ghubrah, Muscat","OMR 185,000",,Sale,460 SQM,4 BR Spacious Villa with Pool | Al Ghubra South
,9,9,,,https://www.dubizzle.com.om/en/ad/5-br-maids-room-brand-new-villa-al-khoudh-7-ID130204988.html,ID130204988.html,For Sale,"Al Khoud, Muscat","OMR 143,000",,Sale,603 SQM,5 BR + Maid’s Room Brand New Villa – Al Khoudh 7
,,,,,https://www.dubizzle.com.om/en/ad/15-sqm-freehold-shop-for-sale-muscat-hills-ID130202803.html,ID130202803.html,For Sale,"Muscat Hills, Muscat","OMR 39,750",,Sale,,15 SQM Freehold Shop for Sale – Muscat Hills
,2,1,,,https://www.dubizzle.com.om/en/ad/38-sqm-studio-apartment-hawana-salalah-ID130145328.html,ID130145328.html,For Sale,"Salalah, Dhofar","OMR 45,500",,Sale,40.7 SQM,38 SQM Studio Apartment – Hawana Salalah
,9,9,,,https://www.dubizzle.com.om/en/ad/4-1-br-freehold-prestigious-villa-sultan-haitham-city-ID130142397.html,ID130142397.html,For Sale,"Al Maabilah, Muscat","OMR 214,500",,Sale,603 SQM,4 + 1 BR Freehold Prestigious Villa – Sultan Haitham City
,5,5,,,https://www.dubizzle.com.om/en/ad/6-br-brand-new-villa-al-muna-bausher-ID130044715.html,ID130044715.html,For Sale,"Bosher, Muscat","OMR 192,000",,Sale,460 SQM,"6 BR Brand New Villa – Al Muna, Bausher"
,3,2,,,https://www.dubizzle.com.om/en/ad/3-br-excellent-penthouse-apartment-in-sultan-haitham-city-with-private-ID130000499.html,ID130000499.html,For Sale,"Al Maabilah, Muscat","OMR 120,250",,Sale,109 SQM,3 BR Excellent Penthouse Apartment in Sultan Haitham City with Private
,3,2,,,https://www.dubizzle.com.om/en/ad/3-br-freehold-offplan-apartment-in-sohar-ID130000494.html,ID130000494.html,For Sale,"Sohar, Al Batinah","OMR 57,380",,Sale,116.46 SQM,3 BR Freehold Offplan Apartment in Sohar
,3,3,,,https://www.dubizzle.com.om/en/ad/freehold-1-br-apartment-featuring-a-balcony-in-sultan-haitham-city-ID129996627.html,ID129996627.html,For Sale,"Al Maabilah, Muscat","OMR 62,008",,Sale,167 SQM,Freehold 1 BR apartment featuring a balcony in Sultan Haitham City
,3,3,,,https://www.dubizzle.com.om/en/ad/freehold-spacious-studio-apartment-with-balcony-sultan-haitham-city-ID129992144.html,ID129992144.html,For Sale,"Al Maabilah, Muscat","OMR 46,627",,Sale,167 SQM,Freehold Spacious Studio Apartment with Balcony - Sultan Haitham City
,3,2,,,https://www.dubizzle.com.om/en/ad/2-br-charming-fully-furnished-apartment-in-mgm-ID129849078.html,ID129849078.html,For Sale,"Al Ghubrah, Muscat","OMR 100,000",,Sale,120 SQM,2 BR Charming Fully Furnished Apartment in MGM
,3,2,,,https://www.dubizzle.com.om/en/ad/2-br-apartment-in-shatti-al-qurum-for-sale-ID129848494.html,ID129848494.html,For Sale,"Qurum, Muscat","OMR 80,000",,Sale,"1,500 SQM",2 BR Apartment in Shatti Al Qurum For Sale
,4,3,,,https://www.dubizzle.com.om/en/ad/5-br-villa-with-private-pool-garden-in-muscat-bay-ID129842838.html,ID129842838.html,For Sale,"Barr Al Jissah, Muscat","OMR 560,000",,Sale,769 SQM,5 BR Villa with Private Pool & Garden in Muscat Bay
,2,2,,,https://www.dubizzle.com.om/en/ad/1-br-fully-furnished-freehold-apartment-in-muscat-bay-ID129608972.html,ID129608972.html,For Sale,"Qantab, Muscat","OMR 95,000",,Sale,93 SQM,1 BR Fully Furnished Freehold Apartment in Muscat Bay
,5,6,,,https://www.dubizzle.com.om/en/ad/5-br-lovely-villa-in-amerat-ID129508337.html,ID129508337.html,For Sale,"Muscat - Other, Muscat","OMR 94,000",,Sale,434 SQM,5 BR Lovely Villa in Amerat
,5,5,,,https://www.dubizzle.com.om/en/ad/3-1-br-luxury-villa-for-sale-in-al-muna-gardens-ID128929359.html,ID128929359.html,For Sale,"Bosher, Muscat","OMR 151,000",,Sale,460 SQM,3 + 1 BR Luxury Villa for Sale in Al Muna Gardens
,2,2,,,https://www.dubizzle.com.om/en/ad/2-1-br-great-cozy-apartment-in-qurum-for-sale-ID128902523.html,ID128902523.html,For Sale,"Qurum, Muscat","OMR 48,000",,Sale,200 SQM,2 + 1 BR Great Cozy Apartment in Qurum for Sale
,4,4,,,https://www.dubizzle.com.om/en/ad/3-br-maids-and-houseboy-room-spacious-villa-in-al-mawaleh-with-gym-ID130417918.html,ID130417918.html,For Sale,"Al Mawaleh, Muscat","OMR 290,000",,Sale,420 SQM,3 BR + Maid's and Houseboy Room Spacious Villa in Al Mawaleh with Gym
,1,Studio,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-1-bhk-in-muscat-hills-ID130269601.html,ID130269601.html,For Sale,"Muscat Hills, Muscat","OMR 59,500",,Sale,49 SQM,Apartment for sale 1 bhk in Muscat Hills
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%88-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-1000-%D9%85%D8%AA%D8%B1-%D9%85%D8%B1%D8%A8%D8%B9-%D9%81%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%AC%D8%B9%D9%84%D8%A7%D9%86-ID129795459.html,ID129795459.html,For Sale,"Jalan Bani Buhassan, Al Sharqiya",OMR 300,,Sale,,أرض للبيع او الاستثمار أرض سكني بمساحة 1000 متر مربع في ولاية جعلان
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%82%D8%B7%D8%B9%D8%A9-%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-660-%D9%85%D8%AA%D8%B1-%D9%85%D8%B1%D8%A8%D8%B9-%D9%81%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D9%85%D8%B5%D9%8A%D8%B1%D9%87-ID129792365.html,ID129792365.html,For Sale,"Masira, Al Sharqiya",OMR 100,,Sale,,أرض للبيع قطعة أرض سكني تجاري بمساحة 660 متر مربع في ولاية مصيره
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AB%D9%84%D8%A7%D8%AB-%D9%85%D8%B2%D8%A7%D8%B1%D8%B9-%D9%81%D9%8A-%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A8%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D8%BA%D8%A8%D8%B1%D8%A9-ID129790265.html,ID129790265.html,For Sale,"Bidiya, Al Sharqiya",OMR 100,,Sale,,أرض للبيع ثلاث مزارع في ولاية بدية - الغبرة
,5,4,,,https://www.dubizzle.com.om/en/ad/3-bed-room-appartment-at-st-regis-%D8%B4%D9%82%D8%A9-3-%D8%BA%D8%B1%D9%81-%D9%81%D9%8A-%D8%B3%D8%A7%D9%86%D8%AA-%D8%B1%D9%8A%D8%AC%D8%B3-ID130412595.html,ID130412595.html,For Sale,"The Wave (Almouj), Muscat","OMR 814,107",,Sale,421 SQM,3 bed room appartment at St. regis. شقة 3 غرف في سانت ريجس
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D9%88%D8%B4%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D9%81%D8%A7%D8%A9-villa-for-sale-in-bousher-ID130301210.html,ID130301210.html,For Sale,"Misfah, Muscat","OMR 95,000",,Sale,,استراحة ( فيلا ) للبيع في بوشر المسفاة-Villa for sale in Bousher
,1,1,,,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%8A%D9%81%D8%A9-%D8%AC-6-apartment-for-sale-al-sifah-block-g6-ID130306849.html,ID130306849.html,For Sale,"Al Sifah, Muscat","OMR 65,000",,Sale,63.6 SQM,"شقة للبيع في السيفة ج 6- Apartment for Sale – Al Sifah, Block G6"
,9,9,,,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9-villa-for-sale-in-north-alhail-ID130303802.html,ID130303802.html,For Sale,"Al Hail, Muscat","OMR 140,000",,Sale,603 SQM,فيلا للبيع في الحيل الشمالية - Villa for Sale in north AlHail
,3,2,,,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A8%D9%86%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%85%D8%A7%D8%A1-%D8%A7%D9%84%D8%AE%D9%88%D9%8A%D8%B1-apartment-for-sale-al-sama-building-ID130303602.html,ID130303602.html,For Sale,"Al Khuwair, Muscat","OMR 60,000",,Sale,100 SQM,شقة للبيع في بناية السماء الخوير-Apartment for Sale – Al Sama Building
,,,,,https://www.dubizzle.com.om/en/ad/prime-residential-commercial-building-for-sale-in-ruwi-ID130413706.html,ID130413706.html,For Sale,"Ruwi, Muscat","OMR 6,000,000",,Sale,,Prime Residential & Commercial Building for Sale in Ruwi
,2,1,,,https://www.dubizzle.com.om/en/ad/sr-md-139-1bhk-apartment-for-sale-al-mouj%D8%B4%D9%82%D8%A9-%D8%BA%D8%B1%D9%81%D8%A9-%D9%88%D8%B5%D8%A7%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130410310.html,ID130410310.html,For Sale,"The Wave (Almouj), Muscat","OMR 175,000",,Sale,111 SQM,SR- MD- 139  1BHK Apartment for Sale – Al Mouj/شقة غرفة وصالة للبيع
,3,2,,,https://www.dubizzle.com.om/en/ad/sr-sm-122-flat-for-sale-in-muscat-hills-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B3%D9%82%D8%B7-%D9%87%D9%8A%D9%84%D8%B2-ID130410215.html,ID130410215.html,For Sale,"Muscat Hills, Muscat","OMR 85,000",,Sale,120 SQM,SR- SM- 122 Flat for sale in muscat hills شقة للبيع في مسقط هيلز
,6,6,,,https://www.dubizzle.com.om/en/ad/sr-yh-51-villa-for-sale-in-south-al-maabelah-ID130298050.html,ID130298050.html,For Sale,"Al Maabilah, Muscat","OMR 105,000",,Sale,450 SQM,"""SR-YH- 51 Villa for Sale in South Al Maabelah"
,9,9,,,https://www.dubizzle.com.om/en/ad/sr-ns-44-luxurious-villas-for-sale-in-al-khoud-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-ID130298134.html,ID130298134.html,For Sale,"Al Khoud, Muscat","OMR 137,000",,Sale,603 SQM,"""SR-NS- 44 Luxurious Villas for Sale in Al Khoud - فيلا للبيع في الخوض"
,9,9,,,https://www.dubizzle.com.om/en/ad/sr-ro-48-villa-for-sale-in-al-khoud-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-ID130298064.html,ID130298064.html,For Sale,"Al Khoud, Muscat","OMR 165,000",,Sale,603 SQM,SR-RO- 48 Villa for Sale in Al Khoud - فيلا للبيع في الخوض
,5,5,,,https://www.dubizzle.com.om/en/ad/rare-unique-beachfront-villaa-coastal-paradise-for-the-whole-family-ID130225332.html,ID130225332.html,For Sale,"Al Sifah, Muscat","OMR 1,400,000",,Sale,650 SQM,Rare & Unique Beachfront Villa—A Coastal Paradise for the Whole Family
,7,5,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-in-al-mouj-with-6-bedrooms-%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D8%AC-ID130119290.html,ID130119290.html,For Sale,"Muscat - Other, Muscat","OMR 1,406,000",,Sale,750.35 SQM,Villa for Sale in Al Mouj with 6 Bedrooms - فيلا للبيع في الموج
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A3%D8%B1%D8%B6-600-%D9%85%D8%AA%D8%B1-%D9%85%D8%B1%D8%A8%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B1%D9%8A%D8%AD%D9%87-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-ID130162512.html,ID130162512.html,For Sale,"Barka, Al Batinah","OMR 11,000",,Sale,,للبيع: أرض 600 متر مربع في القريحه - بركاء، موقع مميز
,,,,,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A3%D8%B1%D8%B6%D8%A7%D9%86-%D9%85%D8%AA%D8%B5%D9%84%D8%AA%D8%A7%D9%86-%D9%81%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-%D8%AC%D8%AF%D8%A7-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D9%87%D8%B1%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-ID130162493.html,ID130162493.html,For Sale,"Barka, Al Batinah","OMR 30,000",,Sale,,للبيع: أرضان متصلتان في موقع مميز جدًا في منطقة الهرم - بركاء
,,,,,https://www.dubizzle.com.om/en/ad/%D8%A3%D8%B1%D8%B6-%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A8%D8%B1%D8%A9-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9-%D9%85%D8%B3%D9%82%D8%B7-fsl09-ID129757676.html,ID129757676.html,For Sale,"Al Ghubrah, Muscat","OMR 105,000",,Sale,,أرض سكنية للبيع في الغبرة الشمالية، مسقط FSL09
,3,2,,,https://www.dubizzle.com.om/en/ad/free-hold-own-a-3bhk-sky-villa-at-yenaier-shc-ID129985041.html,ID129985041.html,For Sale,"Sultan Haitham City, Muscat","OMR 110,640",,Sale,109 SQM,FREE HOLD!! Own a 3BHK Sky Villa at Yenaier - SHC
,3,2,,,https://www.dubizzle.com.om/en/ad/free-hold-own-your-2bhk-sky-residence-at-yenaier-shc-ID129985038.html,ID129985038.html,For Sale,"Sultan Haitham City, Muscat","OMR 80,835",,Sale,110 SQM,FREE HOLD!! Own your 2BHK Sky Residence at Yenaier - SHC
,3,3,,,https://www.dubizzle.com.om/en/ad/free-hold-1bhk-suites-at-yenaier-in-sultan-haitham-city-ID129985036.html,ID129985036.html,For Sale,"Sultan Haitham City, Muscat","OMR 62,000",,Sale,167 SQM,FREE HOLD!! 1BHK Suites at Yenaier in Sultan Haitham City
,,,,,https://www.dubizzle.com.om/en/ad/%D9%85%D8%AD%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%AA%D9%85%D9%8A%D8%B2-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-55-%D9%85%D8%AA%D8%B1-%D9%85%D8%B1%D8%A8%D8%B9-%D9%81%D9%8A-%D8%B3%D9%86%D8%AF%D8%A7%D9%86-fsc12-ID129511556.html,ID129511556.html,For Sale,"Nakhl, Al Batinah","OMR 29,000",,Sale,,محل للبيع في موقع متميز بمساحة 55 متر مربع في سندان  FSC12
,2,1,,,https://www.dubizzle.com.om/en/ad/free-hold-1bhk-apartment-for-sale-in-golf-links-al-mouj-fsa63-ID129899753.html,ID129899753.html,For Sale,"The Wave (Almouj), Muscat","OMR 155,000",,Sale,111 SQM,Free Hold!! 1BHK Apartment For Sale in Golf Links - Al Mouj FSA63
,5,3,,,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-61-%D8%BA%D8%B1%D9%81-%D9%86%D9%88%D9%85-%D9%85%D8%B9-%D8%A3%D8%B1%D8%B6-%D9%88%D8%A7%D8%B3%D8%B9%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-fsv67-ID129719072.html,ID129719072.html,For Sale,"Al Maabilah, Muscat","OMR 260,000",,Sale,395.3 SQM,فيلا فاخرة 6+1 غرف نوم مع أرض واسعة للبيع في المعبيلة FSV67
,5,5,,,https://www.dubizzle.com.om/en/ad/61-bhk-brand-new-modern-villa-al-amerat-for-sale-fsv68-ID129754360.html,ID129754360.html,For Sale,"Al Amarat, Muscat","OMR 205,000",,Sale,460 SQM,6+1 BHK Brand New Modern Villa Al Amerat For Sale FSV68
,7,5,,,https://www.dubizzle.com.om/en/ad/own-your-dream-villa-in-ghadeer-park-al-mouj-muscat-fsv52-ID129437764.html,ID129437764.html,For Sale,"The Wave (Almouj), Muscat","OMR 302,000",,Sale,502 SQM,"Own Your Dream Villa in Ghadeer Park, Al Mouj Muscat! FSV52"
,9,9,,,https://www.dubizzle.com.om/en/ad/free-hold-buy-in-sultan-haitham-city-41bhk-semi-detached-villas-ID129333101.html,ID129333101.html,For Sale,"Al Maabilah, Muscat","OMR 175,000",,Sale,603 SQM,Free Hold!! Buy in Sultan Haitham City 4+1BHK Semi-Detached Villas!!
,7,5,,,https://www.dubizzle.com.om/en/ad/al-mouj-luxurious-41br-unfurnished-villa-with-private-pool-for-sale-ID129917659.html,ID129917659.html,For Sale,"The Wave (Almouj), Muscat","OMR 380,000",,Sale,502 SQM,AL MOUJ | LUXURIOUS 4+1BR UNFURNISHED VILLA WITH PRIVATE POOL FOR SALE
,3,2,,,https://www.dubizzle.com.om/en/ad/2-br-freehold-off-plan-apartment-in-yiti-ID130227688.html,ID130227688.html,For Sale,"Yiti, Muscat","OMR 144,554",,Sale,122 SQM,2 BR Freehold Off Plan Apartment in Yiti
,6,6,,,https://www.dubizzle.com.om/en/ad/4-br-maids-room-fully-renovated-villa-mawaleh-south-ID130061297.html,ID130061297.html,For Sale,"Al Mawaleh, Muscat","OMR 95,000",,Sale,450 SQM,4 BR + Maid’s Room Fully Renovated Villa | Mawaleh South
,7,5,,,https://www.dubizzle.com.om/en/ad/3-br-maids-room-townhouse-in-muscat-hills-ID130061274.html,ID130061274.html,For Sale,"Muscat Hills, Muscat","OMR 379,496",,Sale,502 SQM,3 BR + Maid’s Room Townhouse in Muscat Hills
,4,3,,,https://www.dubizzle.com.om/en/ad/3-br-incredible-duplex-sky-villa-sultan-haitham-city-with-private-po-ID129993659.html,ID129993659.html,For Sale,"Al Maabilah, Muscat","OMR 133,575",,Sale,155 SQM,3 BR Incredible Duplex Sky Villa - Sultan Haitham City with Private Po
,3,2,,,https://www.dubizzle.com.om/en/ad/2-br-freehold-offplan-apartment-in-sohar-ID129993650.html,ID129993650.html,For Sale,"Sohar, Al Batinah","OMR 49,420",,Sale,116.46 SQM,2 BR Freehold Offplan Apartment in Sohar
,4,3,,,https://www.dubizzle.com.om/en/ad/4-1-br-large-villa-in-yiti-with-residency-ID129508370.html,ID129508370.html,For Sale,"Yiti, Muscat","OMR 455,617.55",,Sale,769 SQM,4 + 1 BR Large Villa in Yiti with Residency
,3,2,,,https://www.dubizzle.com.om/en/ad/1-br-beautiful-freehold-penthouse-apartment-in-muscat-hills-for-sale-ID129436143.html,ID129436143.html,For Sale,"Muscat Hills, Muscat","OMR 80,000",,Sale,120 SQM,1 BR Beautiful Freehold Penthouse Apartment in Muscat Hills for Sale
,2,2,,,https://www.dubizzle.com.om/en/ad/1-br-apartment-for-sale-in-yiti-freehold-with-visa-ID129011274.html,ID129011274.html,For Sale,"Yiti, Muscat","OMR 89,118",,Sale,93 SQM,1 BR Apartment for Sale in Yiti – Freehold with Visa
,5,3,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-3-bedrooms-in-aida-muscat-ID129772450.html,ID129772450.html,For Sale,"Yiti, Muscat","OMR 234,031",,Sale,252 SQM,Villa for Sale with 3 bedrooms in Aida Muscat
,5,3,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-in-muscat-yiti-with-3-bhk-ID129377670.html,ID129377670.html,For Sale,"Yiti, Muscat","OMR 229,766",,Sale,252 SQM,Villa for Sale in Muscat Yiti with 3 BHK
,5,3,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bhk-in-muscat-yiti-ID129142458.html,ID129142458.html,For Sale,"Yiti, Muscat","OMR 281,101",,Sale,252 SQM,Villa for Sale with 4 BHK in Muscat Yiti
,2,1,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-1-bhk-ID130103903.html,ID130103903.html,For Sale,"Salalah, Dhofar","OMR 47,000",,Sale,40.7 SQM,Apartment for Sale with 1 BHK
,3,2,,,https://www.dubizzle.com.om/en/ad/dont-miss-this-lovely-1-bhk-apartment-for-sale-al-mouj-ID130019842.html,ID130019842.html,For Sale,"The Wave (Almouj), Muscat","OMR 93,000",,Sale,120 SQM,Don’t miss this lovely 1 BHK apartment for sale Al Mouj
,4,3,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-aida-muscat-with-3-bhk-ID129772398.html,ID129772398.html,For Sale,"Yiti, Muscat","OMR 257,655",,Sale,164 SQM,Apartment for Sale in Aida Muscat with 3 BHK
,3,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-2-bhk-in-muscat-bay-ID129150516.html,ID129150516.html,For Sale,"Qantab, Muscat","OMR 165,000",,Sale,122 SQM,Apartment for Sale with 2 BHK in Muscat Bay
,2,1,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-3-bhk-in-muscat-bay-ID129150410.html,ID129150410.html,For Sale,"Qantab, Muscat","OMR 131,500",,Sale,59 SQM,Apartment for Sale with 3 BHK in Muscat Bay
,2,1,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-3-bhk-in-muscat-bay-ID129150198.html,ID129150198.html,For Sale,"Qantab, Muscat","OMR 133,000",,Sale,59 SQM,Apartment for Sale with 3 BHK in Muscat Bay
,2,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-1-bhk-in-muscat-bay-ID129150188.html,ID129150188.html,For Sale,"Qantab, Muscat","OMR 80,000",,Sale,93 SQM,Apartment for Sale with 1 BHK in Muscat Bay
,2,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-2-bedrooms-ID129150165.html,ID129150165.html,For Sale,"Qantab, Muscat","OMR 122,000",,Sale,93 SQM,Apartment for Sale with 2 bedrooms
,7,5,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bedrooms-in-muscat-yiti-ID129143001.html,ID129143001.html,For Sale,"Yiti, Muscat","OMR 1,215,385",,Sale,750 SQM,Villa for Sale with 4 Bedrooms in Muscat Yiti
,5,3,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-with-4-bhk-in-muscat-yiti-ID129142397.html,ID129142397.html,For Sale,"Yiti, Muscat","OMR 241,255",,Sale,252 SQM,Villa for Sale with 4 BHK in Muscat Yiti
,7,5,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-5br-cliff-golf-views-trump-golf-aida-ID130300184.html,ID130300184.html,For Sale,"Yiti, Muscat","OMR 905,000",,Sale,750 SQM,Villa for Sale 5BR | Cliff & Golf Views | Trump Golf AIDA
,7,5,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-5br-sea-golf-view-trump-golf-villa-aida-ID130300176.html,ID130300176.html,For Sale,"Yiti, Muscat","OMR 922,000",,Sale,750 SQM,Villa for Sale 5BR | Sea & Golf View | Trump Golf Villa | AIDA
,6,4,,,https://www.dubizzle.com.om/en/ad/villa-for-sale-3br-end-unit-full-sea-view-trump-cliff-716k-omr-ID130300163.html,ID130300163.html,For Sale,"Yiti, Muscat","OMR 716,000",,Sale,506 SQM,Villa for Sale 3BR | End Unit | Full Sea View | Trump Cliff | 716K OMR
,5,3,,,https://www.dubizzle.com.om/en/ad/5-bedroom-villa-for-sale-in-sultan-haitham-city-muscat-ID130291228.html,ID130291228.html,For Sale,"Sultan Haitham City, Muscat","OMR 178,000",,Sale,395.3 SQM,5 bedroom villa for sale in sultan haitham city muscat
,6,4,,,https://www.dubizzle.com.om/en/ad/4-bedroom-villa-for-sale-in-sultan-haitham-city-ID130291194.html,ID130291194.html,For Sale,"Sultan Haitham City, Muscat","OMR 349,549",,Sale,388 SQM,4 bedroom villa for sale in sultan haitham city
,2,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-2bhk-ID129772386.html,ID129772386.html,For Sale,"Yiti, Muscat","OMR 122,994",,Sale,93 SQM,Apartment for Sale with 2BHK
,2,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-in-aida-muscat-with-1-bhk-ID129772374.html,ID129772374.html,For Sale,"Yiti, Muscat","OMR 83,852",,Sale,93 SQM,Apartment for Sale in Aida Muscat with 1 BHK
,2,2,,,https://www.dubizzle.com.om/en/ad/vila-for-sale-with-2-bedrooms-in-salalah-ID129580801.html,ID129580801.html,For Sale,"Salalah, Dhofar","OMR 155,338",,Sale,122 SQM,Vila for Sale with 2 bedrooms in Salalah
,2,2,,,https://www.dubizzle.com.om/en/ad/apartment-for-sale-with-1-bhk-in-muscat-bay-ID129150143.html,ID129150143.html,For Sale,"Qantab, Muscat","OMR 89,000",,Sale,93 SQM,Apartment for Sale with 1 BHK in Muscat Bay
